NodeName,Score
SEMA6A,973.7857143
FEM1A,163
SLC26A9,1308.666667
FCGBP,716.2941176
PEX16,3035
BRD1,630.6666667
TIMM10,142
CCDC78,1775.2
NT5E,399.1666667
ERAP1,1935.25
SERPINB6,49
AQP4,733
USP44,149.1666667
CD59,5028
FBXO5,402.1666667
TMEM38B,83
SCNN1G,3365
RNPS1,145
PKM,1105.5
EFR3A,729.5714286
WFS1,1227.142857
SLC25A27,179.6666667
CEP41,1391.166667
SFN,2637
MEGF11,885.5555556
YLPM1,589.2352941
SCARF2,4759
SYNGR3,1844
ABCD1,1018.5
PCDH9,609.75
LPAR5,1086
SLC15A4,1575.166667
DTX1,160.1666667
CA10,446.2
ACTBL2,843.5
GTPBP3,532.1666667
CTSB,482.5
TNPO2,1575
PM20D1,1255.5
GPR61,85.33333333
CD1D,709.6666667
GNAI2,554.3333333
ABCA5,1131.25
OR52A1,141
AVPR1A,89
RHOF,551.4
ANKRD26,1256.75
PABPC1,159.3333333
FAXDC2,155
SLC35B1,672.5
CHKB,1481.25
C1QTNF1,1788.5
YTHDF1,1243.636364
SNCA,1086
NAP1L5,2518.5
DCTN1,1398.454545
PPP1CC,245
SYT17,1184
RETSAT,698.7142857
HPSE2,915.4
ERVW-1,817.5
WNT4,363.6666667
PRKCA,389.2857143
FGF13,425.75
KAZN,331.8333333
ACAD10,957
GZMH,79
BBS7,1263.25
SLC4A9,3390.75
DIS3,2239.5
SCNN1A,1647
SEMA6C,901
NPC2,2001.25
VCAN,940
ERGIC2,1888
GRK1,709.4285714
RHOT2,1451
GALNS,3177
TMEM25,109.5
CBX4,1595.5
CSNK1G1,1764.5
KCNA10,1668.6
NOP9,1440.666667
JMJD7-PLA2G4B,1442
HOXA10,94
DNAJB1,1736.25
PIP4K2B,204
PEX6,323
CDK18,1024
ZMYM5,2080.4
RAB3A,710
UBE2R2,177.5
SDHA,944
CKM,1670.6
SORD,1563.6
DPP6,1619.3
ROR1,1065.363636
INSM2,67
CDC37,2082.5
PGA5,612.75
NECAB3,1720
ATP6V0A2,961.5
TRIP10,304.1666667
HSD17B13,93
POU5F1,946.3333333
HBA2,1720
ABCF3,114.25
HNRNPC,930
INPPL1,1154.222222
ACY1,98
PSTPIP2,877
GSPT1,188.25
PIK3CB,1102.272727
IFT74,613
PHTF1,1865.8
MBTPS1,425
ABCA3,1121.181818
EML4,971.5
STC2,170.5
SLC7A3,909.5
SALL2,106.25
ADH1B,825.5
CLN5,300
KRT85,1838.625
SLC7A13,1839
KRT84,335.1666667
NOXO1,345.75
DEAF1,1353
MPC1,675.5
SUGP1,458.5555556
NSMCE1,186.75
PRSS33,179.5
MLST8,3435
YIPF3,61
ISX,1765.5
SDCBP,128
CXCR6,1625.666667
SERPINE1,878.8888889
ARL13B,142
EIF4H,909.5
PIP4K2C,1132.888889
MTX3,615
EGR2,171.5
SERTAD2,1474.666667
RTN4IP1,2031.333333
ACTL6A,1843.333333
CEP164,1108.2
SMC4,1624.2
IFT172,1613
DMRT2,5028
NR6A1,1805
ZNF692,714
KRTAP15-1,813.75
IFIT3,1888
KRT20,868
ANK1,756.6086957
METTL23,1879.833333
UNC13C,824.6956522
ADCK2,1129
GNA11,2602
CLIC5,285
GGA1,1657
DPYSL3,1381.142857
ZNF714,1561.125
BARHL2,182.25
ACOX1,1005.142857
ALDH3A2,1194.75
ARSH,705.3333333
MBNL2,482
ZAP70,1302.4
KRT74,2791.5
NEUROD2,2403.5
ELMOD1,2590.6
LAMP2,860
MAP3K11,533.1666667
BNC1,887.2222222
LAMB1,917.3157895
BOLL,2702.25
ARPC5L,1311
EVPL,805.8
KBTBD3,2653.75
RABGGTB,789.75
PFDN6,91.66666667
PKDCC,741.5
GNPNAT1,45.5
DBNL,3035
PRKAA1,166
MAGED1,1231
UVRAG,190
SERPING1,1299.75
TMOD2,104
MRPL42,260
CYP46A1,1389.25
THOC5,965
NEDD9,947.2941176
UGT8,1730.857143
CLINT1,1401
HSP90B1,1050.8
TRAPPC13,2813
NRP2,381.7857143
UBN2,1229.1
CST7,608.5
GPX2,87
MGAT3,1716.5
FARP2,764.375
RERGL,139
COX15,846.3333333
SEMA3A,857.6
GPT2,2231.5
WWC1,1512.3
DLG2,839.3846154
HES7,2663.5
RASGRF1,1286.75
EFCAB11,3449.5
EGFL8,170.25
OIP5,190
ADHFE1,1532
HSD11B1,842.75
TRMT6,1780.6
ZNF235,1070.714286
EIF3C,1595
TTR,139.3333333
ZNF479,1986.666667
MAMSTR,87
WBP11,1377.857143
LCAT,1595.666667
PHF7,5028
KRT13,2759
USH1C,859.4545455
WNT8A,2100.666667
DSG3,629.8
ZMPSTE24,1641.25
GLB1L3,781
SMARCA1,741.7692308
POLR1A,1461.8
NOL10,1592.875
ZMYND10,2722.333333
CCNDBP1,230.5
NGLY1,635.6
RYR3,528.2777778
VGLL4,163.5
KLHDC1,1283.333333
CASP1,1599.5
TTYH3,1029.333333
KRT32,490.2
ELP5,133.3333333
ASPM,794.0322581
PLEKHG6,840.25
DMRT3,41
UGT2B28,89
STX5,783.5
MGME1,1344.2
ARHGAP17,1327.875
SFMBT1,1142.384615
OTUD7B,1306.4
TSFM,1098.8
YWHAE,5297
ERP44,4759
ST6GALNAC2,1248.75
REST,1009.833333
SLC2A12,1739.5
PTGER2,1003.857143
ANKRD28,1147.583333
STT3B,507.5
CDK19,354.6
TMEM41A,617.3333333
WNT9A,63
SLC6A17,1778
MTHFR,1815.6
IKZF4,773.6
HSD3B1,164
LAPTM4B,77.5
POLE,950.9333333
SLITRK5,2191.857143
SEMA4G,1693.5
NIP7,599.5
TOR1A,2096.6
CPS1,628.0625
PPARGC1A,1380
ACACA,1011
CLMN,1048.285714
PPIE,943.5
GGA2,231
SERPINB12,1624.75
COPS7B,1010.75
PLS3,369.5555556
SLC4A10,1423.153846
SPTLC3,1420.4
TNFSF12,3419.666667
AMOTL1,339.6
DENND5B,971.4285714
NEURL1,196
MSH2,969
CADM2,238.4285714
EFEMP2,732.6666667
KANK3,112
HSPB6,3435
KERA,1876.666667
NFXL1,2448.5
OR4N2,165.3333333
SLC24A2,85.5
MMGT1,360.3333333
IL32,70
EIF2AK4,1565.6
LMTK2,1151.272727
CDK9,2373
SBSN,81.5
HECW1,643.8181818
MPZL2,1595
PSMA2,520.5
CXCL1,561
APCDD1,590.5
CCT6A,524
OR11A1,159
TP73,160.6666667
IBSP,1641.6
RBL2,199
SUSD1,1837.666667
OLR1,1803.5
SYDE2,1533.444444
SP6,76.5
PTK2,1060.75
SLC12A8,1337.6
ABR,1127.714286
ARRDC4,66.33333333
GCSAML,129
GNAQ,223.6666667
DOCK4,1132.105263
TMEM163,1874.333333
MARCO,211.5
ITGBL1,163.25
MYO5C,1704.875
PCDHGA1,772.7857143
ASH2L,177.6
TBC1D22B,572.5714286
ABHD12,1846
PANX1,44
LIN7B,2673.5
RNF2,2054.2
LFNG,81
COMMD10,3361.666667
PTPN22,773.8
TMX1,1153.833333
LARP4,1966.857143
DHX35,2931.5
DENND2C,945.5
DPH6,140
IFNA4,469.6666667
RSL1D1,1468.25
RABGGTA,219.75
OPLAH,174.875
PLCD4,793.75
ALDH1A2,2732.5
USP18,4759
LILRA1,1264.555556
RPRD2,390.4
ZNF703,950.6666667
LCE3D,342.8
SLC22A3,155.8
MAP3K13,1390.818182
COL16A1,560.2727273
MMP2,2129.666667
P4HB,209.5
SRPK1,1176.875
EXOC5,1483.5
SYT7,33
ZNF536,632.4782609
WHAMM,72.5
CDC25A,1936
MS4A3,2817
MYH6,1008.411765
LIPG,1799.25
ANXA3,1902.75
F5,508.8461538
EPCAM,1971
HHEX,76
SARM1,1961.5
ANO9,464.2
PAFAH1B3,65
SOX8,102
USP35,921.6
GTF2H3,522.5
WDR83OS,614
OTUD6A,84
MAPT,1007.714286
TF,1765.5
PCBP2,764.875
OLFM3,168.6666667
PEMT,4366
CD101,1336
HIC1,141
TPTE,1015.375
ADAM23,339
EPHB2,341.3333333
MEIS1,2102
COPS4,21
SLC10A5,529.4
SLC26A8,579
ZNF3,206.6666667
FOLR1,109
GMPR2,1717
KRT16,2770.25
B4GALT7,2976
PCDH10,859.5
IMP4,2543
HSBP1,4759
FARP1,628.9090909
UBE2S,1720
ETNPPL,931.5
KCNC1,1605.4
GPD1L,296.25
RRP36,173
SEL1L3,1040.214286
TTC9,124
CASP3,1477.75
FUT5,1246.6
EYA1,365.75
CD248,1297.25
LOXHD1,514.8947368
BAG6,588
CTU2,114.6666667
JAKMIP3,1649.6
KRTAP5-10,1683.666667
SIGLEC14,1499
KRTAP27-1,674
ESRRA,3435
LARP7,820.2222222
FAM210B,262.6666667
WDR54,842
IGFBP2,39
TMTC2,717.4285714
PTPN4,1073.8
NCF4,3389.333333
RARA,231.4285714
CDC42EP3,1801
C2CD2L,584.6666667
TGFB3,732.5
LTA,173.5
PTPRN2,105.6363636
ZNF337,1501.75
SLC13A4,463
C2orf88,2280
ZNHIT1,1907
XKR4,1060.083333
PITPNB,102
BEX2,648.4
DNAJB14,1720
FBXL3,857.2
NR4A1,1565.5
NR1I3,473.75
ZNF800,1457.111111
C17orf75,401.5
ATE1,1737.5
FSD1,111.3333333
OLFML2A,1638.666667
HBB,809.6666667
UGT2B10,2138.2
MAP4K5,1015.333333
GAL3ST3,1392.5
CHST4,1949.5
ZNF441,1044.25
A2M,599
TDRD1,1167.9
PITPNA,694
XPNPEP1,1907
KRT82,3370.666667
FBRSL1,773.4
CELF3,1865.6
CRYZL1,341.6666667
MYH9,780.5483871
ABCD4,2408
PSME4,1721.9
DDO,76
MAP3K9,684
SLC39A6,1397.555556
ACTL7B,2471.5
NR1H3,244
CCDC63,749.3333333
ATP6V0A1,1495.285714
ACTN1,724
SERPINB4,3668
GSTA3,5028
PCK1,1767.5
TMEM151B,227
UXT,2869
OTUD7A,458
DUSP6,86
SLC15A1,1445.571429
LIPE,1204.8
SLC2A2,128.5
BAG2,2184.666667
CHST9,146.3333333
KHDRBS2,821
PRIMPOL,1106
CHP1,1873
PHOSPHO2,143.6666667
TUBB6,92.66666667
TSHZ2,234.5333333
IQCB1,1408.75
SCIN,1451
RRAGC,109
CARTPT,2661.5
GABRA1,825.2857143
CCDC3,2625
APOD,136
SYNJ1,698.0909091
PLSCR5,163
RHO,131.6
SPACA3,493.3333333
EEF1B2,238.3333333
MTHFSD,61
SLC35B2,196.4285714
TUBB,446.3333333
POLR2K,71
MAP3K15,1451.916667
PTGIS,1536.285714
TXK,534.1666667
ZIC5,58
DENND2D,1215
INA,130
CASP9,1604.75
ENTPD2,1666
SLIT2,882.65
REG3G,1207.666667
POLD1,1096
ACSM2A,1835.833333
BRMS1L,2719
NBAS,606.6470588
CELF5,2734
UBE2D3,1368
RABAC1,2656.5
TMEM132E,296.2222222
SPATA22,50
DSC2,973.4444444
EFNA1,279
DNAJB6,36
STK39,3435
TNFAIP8L3,4759
B4GALT4,111.3333333
TYRO3,762.6
RXRG,1338.6
RCC1,3669
HKDC1,2275.75
ANGPTL3,2610.5
IGF1,1867.2
ABI1,1417
FGF3,70.5
PAX5,2043.125
KPNA7,2008.285714
KRTAP5-11,2696
IFI30,97
CDR2L,132
FUBP1,2069.2
ETFB,656
KY,1761.833333
CXCL10,1027
SFTPD,849.25
NDUFS2,1963.4
GALNT12,1410.285714
ACTG1,632
GPR31,35
BGN,379.5
SYT6,1331.75
CDK17,2172
RPS6KA4,1843.333333
SMC1B,129.9166667
NIN,850.1818182
LAS1L,470.1666667
FASLG,138
AGO2,855.4444444
UBE2E2,4759
CHDH,244
KIF13A,994.6666667
MYD88,161.5
IAPP,2411
PRRX2,68
HMGCLL1,304.5
ZNF740,819
PARN,2764.333333
CAPN2,1426.285714
MOCS2,515
FZD10,1048.857143
OGT,1260.857143
RIPPLY3,138
PDGFA,3435
ALDH1L2,810.6666667
ZNF787,873
VPS11,2317.6
CACNA1D,1143.055556
ARHGEF6,743.1818182
NUDT10,146
DHX37,1109
BMP6,94.66666667
LACC1,1006.5
GLRA2,72.5
ABHD1,1753.5
TRPC4AP,833.7
MOCOS,728
HNF1A,483.7142857
KCNA1,648.6
VILL,444
SNX8,141.5
EIF2S3,1564.8
DIAPH3,1162.125
MPHOSPH8,130.6666667
ZNFX1,1408.1875
CHORDC1,1357
MYLK2,1537.75
FRMD7,1240.7
DNAAF3,2237.5
CYTH1,1209.666667
LRIG1,615
ZNF710,279.625
CCR8,837
LPIN1,916
HOXB4,1628.666667
PBRM1,1073.692308
MIA2,1343.8
MEF2A,1166.8
AKAP3,998.2857143
DAZL,490
CIRBP,838.2857143
WNT2B,1056.8
RNF213,822.3333333
MKRN1,121.5
SRSF11,420.4
ZNF581,222
APOBR,719.8181818
NOBOX,1748
ANO3,281.6666667
FADS2,514.1666667
CYP26B1,409.8333333
COPS8,2451.5
SEC24B,891
ACTR1A,468.8
CHCHD6,100
ARHGEF38,1114.2
PDCD11,559.1666667
XKR8,1497
HLCS,1327.75
ATP12A,1115.666667
RDH5,1208
NECAB1,804.8333333
TCP1,132.75
PPP2R3C,1200.333333
FRY,817.8421053
UBB,1660
GPM6A,521.75
CLOCK,812.5
MAP2,887.2380952
OLFM2,3925.333333
SERPINB9,385.5
RPS10-NUDT3,1843.333333
HNRNPF,1443.6
RALGAPA1,990.6470588
GPR15,2031.666667
CKS1B,566
SVIL,1315.764706
MMP1,2488
CERS3,273.3333333
ARFIP2,324
PIK3CA,161.9924812
DENR,69
LSM14A,1041.6
ATOH7,1086
SKA2,1720
NSMCE4A,1821
PMP22,1720
BARX2,1800.333333
ANP32A,1823.333333
CYCS,352.5
ARL13A,1248.5
CDK7,416.6666667
USP50,1595
MYO18B,983.6666667
PTCH1,1514.909091
CYP17A1,3239.5
LOXL1,159
HMOX2,54
CTSL,2515
ATP6V1G2,1853.5
SYCP2,502.2142857
BAG5,1762.666667
TUBB2B,828.5
RAD52,65
CYP24A1,1337.9
CCDC8,298.8571429
SCYL2,1455.375
RNASEH2A,2922.5
PEX19,151.6666667
MUC13,1803.25
PHKG2,1445.5
C1GALT1C1,2940.75
BLMH,1140.25
HOXB13,397.75
AKAP1,2206
PLEKHA1,956
MOCS3,796.6666667
SDF2,44
ETF1,1115.2
GPR3,1684.666667
UFL1,505.3
UGT1A3,1885.666667
UBAP1,2232.8
SPPL2B,697
LMO7,906.2857143
SOHLH2,1099.333333
HSPA5,856.7
TGM3,362.6666667
SLC9A5,813.6666667
FLCN,356.5
TSPO2,83.5
CLASP1,1662.4
BAIAP2,964.5714286
SEMA6D,889.7
TSPAN9,2260.5
VIP,163.5
PLA2G4E,1260
AKAP8L,1343.2
HTRA1,2216.333333
SCN1A,949.9444444
EXOSC2,1104
PPP1R11,211.3333333
KCNK10,2328
NDOR1,62
MTF2,184.75
ALDH1A3,1644.5
PAQR6,1740.75
GAL3ST4,1882.2
ANO2,1099.083333
PTPRM,1011.357143
FAM83G,643.6666667
NOC2L,1788.5
TBC1D8B,965.25
DRD2,2584.75
SLC6A19,911.25
PIFO,1595
SGSM2,226.625
ZMYM6,2332.333333
SLC1A2,92
INTS5,614.3333333
ATR,991
TMEM165,1549
TOMM20,44
MUC5B,558.1590909
VAMP4,1824.333333
HNRNPK,489.625
MED11,4759
OLAH,1094.6
CBX2,617.875
PMM1,1763.5
NSUN6,2085
MAGI1,1180
MDM1,671.2727273
GPX3,873
KLHL25,358
ZNF189,1648.857143
ASB15,207.2
P4HA1,1134.5
NLRP3,1107.071429
GALNT6,950.875
AMBP,1173
SEC16A,455.6923077
SYT9,307.625
KLF13,61
RABL2B,1297.6
EMX1,39
TSSK3,232.3333333
LZTS2,138.4
C1S,1617.4
INTS6,1682.777778
PCYT1B,1231.833333
ARHGAP4,1325.5
ARIH1,356.6666667
PPP1R2,703.5
IL18R1,1059.333333
SDR9C7,691.5
HERC5,945.625
PRMT3,675.4285714
ARHGAP35,890.25
PTER,1988.333333
GRIN3A,866.7777778
LRRC4B,91.28571429
GAS6,451.8
TBX5,863.25
PEX10,2893.5
RELA,602
ZNF346,2958.333333
C5orf15,1682
KRTAP10-12,1598.5
RPL27,1028
EXD3,674
PAX4,81.2
OR12D3,245
CHST5,685.8
TACC1,1150.166667
PSMB6,33.5
MUC16,365.4117647
RPL15,64
PPIAL4D,58
GDF5,1349.666667
LAMA5,403.3333333
GLIPR1L2,2131.166667
LY96,122
DHX29,925.5454545
ENPP7,819.6
DENND4C,1647.857143
SPO11,189.5
FANCG,2441.5
KRT7,178
HOXA5,660
UBQLN1,675.75
PDK2,1555.333333
URI1,1906
CD53,3786
CTXN3,1745.5
ABHD3,3304
PSMD3,874
FAM131B,404.6666667
RAB1B,264.3333333
SMG6,1726.333333
EFNB3,635.3333333
DIRAS2,60.6
CENPK,78.5
HLA-E,22
SDC4,1657.5
PYCR1,2458.5
CCND3,570
TM2D3,276.5
PEX13,1670.333333
ASIC5,2103.6
DOK6,82
KCNJ8,1355.2
EPB41L4B,1668.142857
JPH4,2436.333333
VPS53,966.5
TCF7L1,1608.333333
TIA1,240.8
PPP6R2,1272
MAP3K1,168.7066667
RTN4RL1,74.75
KLK12,1049
RAB5B,272
PSMD8,2757.5
RLBP1,194.5
ZBTB8A,4759
WDR31,2407.333333
CHMP7,168.3333333
PMPCA,999.5
USP6NL,1744.857143
GPR22,1620
PPWD1,72.33333333
THNSL1,1153.6
TRAF3IP3,1114.166667
G6PD,1342
BPI,1143.4
PDCD6IP,448.3333333
PLXNB3,776.3
PPP4R1,255
NOA1,1416.125
CASP8,349
SENP8,241
AEN,821
NOM1,681
NDUFV1,646.6
DLG4,2811.666667
PRDM1,551.7272727
SIX3,167
TMEM200B,4759
TMEM26,148.75
GIGYF2,768.8
WDR3,975.1666667
OTOR,2140
PLEKHA6,861.1666667
PFKFB1,2668.25
CD200,1263.6
PALD1,158.2857143
FUT8,1597.75
DUSP23,78
NAE1,2588
SLC8A1,1826.142857
FSCB,1189.4
ASB4,554
PTGDS,898.5
PRAM1,1518.4
FSHR,712.8181818
NPY2R,186
TPH2,977.375
SLC14A2,2922.5
JPH2,1826.666667
GNLY,1946.333333
SRRT,1262.428571
EYA4,998.5714286
SDR16C5,812.1428571
DHX34,2295
NDUFAF1,1122.6
ZFYVE27,103
FHL2,1615.2
BEST4,270
MAST1,616.6
SYTL4,1497.5
PNMA2,1788.75
SLC6A4,1089.375
TUBB1,1433.25
FMN1,826.5714286
MBOAT4,1115.8
KIF22,1620.166667
CD200R1,1715.857143
ITLN2,1642.222222
ESRP2,1159.166667
PTGER3,632
CDK12,1131.428571
PIGL,2190
STK40,1676
CRAT,1119.666667
HOXB1,155
LYAR,4076
PRRT2,50
RNF4,70
GMNN,979.5
SEMA5A,607.25
STRA6,922.1428571
DNAJC9,1789.333333
SLC7A8,1397
MXI1,105
FGF21,1134.5
ASXL1,744.6153846
RPS25,2813
PSMD6,2147.666667
KRT86,578.8571429
AGTR2,1501
GEMIN2,321.75
ZNF772,1874.666667
PIH1D1,97
ARSA,390.25
SLC7A11,1876
EXOSC3,1312.25
GRM7,297
SPRED3,539
SF3A2,477.3333333
POLDIP2,37
OTOP3,529.6
DHCR7,240.75
AK3,203
NICN1,2813
PGLYRP3,215.2
F8,716.3103448
TMEM171,595.3333333
TSPAN14,2151.8
WAS,448.25
JDP2,913
MMD2,306.25
MRI1,2188.333333
CCDC28B,1654.666667
PAQR9,1101.8
PPEF2,1207
OSBP,1631.75
HPSE,1137.8
ABCA6,903.25
S1PR1,2265.666667
MARK3,1067
SCYL1,780.25
TUBGCP2,711.1
ATP13A4,481.2142857
TEX11,856
REG3A,132.3333333
CLSTN3,1383.428571
LYPLAL1,837.5
LRRTM1,444.75
FBXO39,259
ENC1,86.33333333
ELOVL6,1007.714286
VWCE,1415.125
APC,1054.25
GALNT13,1479.625
SOX4,108
DCHS1,795.875
SV2A,824.5555556
EPC2,671
ACSS3,1688.75
SAC3D1,785.5
ENAM,1777.25
UGGT1,1588.272727
PPOX,944.375
FRMD4B,1827.2
PALM,946
EEF1G,585.6666667
SYN3,956
SREBF2,576.2
NCAM1,1039.923077
ATP8B4,1244.166667
AMACR,826.4
PNMA5,674
NAAA,2230.333333
GTF2H4,649
VAT1L,1243.8
NCL,979.2307692
DDX58,1210.428571
MAPRE1,2306.25
SAAL1,913.5
ANLN,760.2222222
ESR1,1268
CELF1,377.5
RPRM,2557.5
WDR44,845.3333333
TBC1D14,3036.333333
NDUFS8,114
ABL1,1040.6
PIWIL4,802
JPH1,1052.714286
KLHL35,58
SAMSN1,498
MDGA2,1477
VPS26B,1855.666667
AGXT2,1777.666667
ROBO1,833.4666667
SIGLEC10,760.875
GZMM,2508.5
FKBP8,1780.555556
SLC37A3,1408.4
CARD14,546.8888889
ROBO3,1156.416667
ZRANB3,648.6923077
TAP1,1433
POLR2C,57
CNRIP1,2153.333333
TBC1D15,889.4285714
COX5B,91
CRYGC,131.5
METTL13,910
UPF3A,700.6666667
CD300LB,1121.333333
AKR1A1,1632.666667
PTGER1,233.5
MAPK11,71
CTSS,411
ATAD2,1063.307692
EFNA3,1707.666667
CCSAP,1051.8
CPB2,416.6666667
DENND1C,1842.333333
LGALS4,78.6
CAMK1G,474.75
TBL1XR1,442.375
INSIG1,853.8333333
EDIL3,2460.25
CCT2,1643.25
TNFRSF14,1269
AMY2B,212.4
ATP4B,1085.8
EVA1C,1431.75
GABRA3,258.4
OAZ3,2959.333333
DIRAS3,1806.333333
SPP1,167.6666667
RPS6KA6,1000
TRIP13,717.3333333
TRMT13,516.6666667
STX12,212
CCDC7,1915
RPL18A,128.6666667
CDC14B,1455.5
SUDS3,851.1666667
HDLBP,988.7
BRF2,401.5
AACS,159.3333333
LENG8,644.3333333
SRSF9,146
PSMD1,1468.111111
XIAP,473.5
EYA3,617.6
HHIPL2,1354.928571
SAT2,462.3333333
MYBL2,1430
RPS15,272
MMP10,673.6666667
DAPK2,513
TSC1,1091.875
GP6,824.1818182
MUTYH,1395.333333
MYOZ2,184
AKR1E2,2066
NOS1AP,1769.166667
KRT28,120.8571429
GTPBP6,1264.5
GPC6,603.4545455
FAM78A,91
REXO1,1522.5
CEPT1,1429.5
REV1,968.1111111
SSNA1,873
NGF,1085.666667
MRPL38,956.2857143
CNN3,2333.25
AGBL5,1546.833333
WNK1,837.8095238
PRR5,113
PCSK9,179
FOXG1,1247.25
FCGRT,951
RRP7A,1810.666667
SLC5A7,547.9
GHITM,2756
CYB5A,1821
MPP4,174.6
MTNR1A,2813
ACADL,2732
SYMPK,1270.785714
EVX2,237.5
PLCE1,728.4090909
PHF21B,303.5
MLH1,1897.5
RPS6KA2,832.1111111
ZNF165,451.8
FLRT3,1055.285714
GNB5,1312
UBE2L3,3185.5
QDPR,2931.5
AATF,2676.5
MYO3B,886.125
KCNH5,992
DHDDS,1571
FAM83A,618.8571429
TMEM129,629
PPM1N,78.5
KIF2C,126
TM4SF20,1871.333333
EPX,1285.142857
DAPK3,3435
ACTR3B,1754.833333
NPC1,963.7272727
MELK,1162.25
DNASE1,1595
HDAC2,151
LRRTM4,654.3333333
RFPL1,1384.8
ENOPH1,2677.5
RAB41,2436.666667
RASAL2,1173.25
ACKR2,2909.5
KIAA1549L,702.6315789
MAP2K2,1992.666667
SAG,1763.75
C9orf24,5297
DHRS4,62
CDC42EP4,973.5
DNM1,717.75
TAPT1,1501.75
PTEN,476.9361702
NRF1,473.25
GNAL,80
GRIPAP1,1043.142857
HTRA4,2931.5
KCNQ2,1004.125
CACNA2D1,1223.4
SLC25A3,1942.75
PAOX,490
CYP4F3,577.5
RNF220,812.2857143
ATL3,1333.714286
CDC34,440.3333333
TAF1D,101
RPAP3,2858.5
F11R,481.8571429
TGM2,1716.714286
SLC2A14,168.4
S100A7,4759
NFATC2IP,2698
RNASEL,1672.125
NFKBIE,503.3333333
PPP1R3B,593.3333333
ZNF48,410.6666667
PSPH,90
EIF1AX,876.4
PNMA3,657.5
CHI3L1,416.4444444
EXOSC5,44
TMEM74,595.8333333
TRMT1,825.5714286
DRAP1,61
CLASRP,35
CNR1,293.75
RAP1GDS1,1024.4
EDNRA,1651.2
CNDP1,777.25
RALGPS2,228.5
MDH1B,1740.777778
ANKS1B,353.8571429
MC4R,463.75
IDI1,1699.2
TAB2,101.2
TRIM32,2126
SYT16,1778
RAB17,109
TRIM21,970
GFRA4,47
GTF2F1,1821.4
EDN1,1803.25
USP6,279.5
JOSD2,3435
PADI2,801.5
SERPINA1,1131.444444
TMEM184A,130
ZSCAN31,675.3333333
SLC25A1,1123.666667
PRKRA,2116.6
SURF4,260
MKX,4055
CREB3L4,951.3333333
TNFRSF8,787
GID8,641.5
NMT1,2130.4
TXNDC9,591.5
SRP19,35
L1CAM,458.5384615
APCS,81.66666667
CHD6,727.9310345
CA2,27
TAF9B,1883
TMCO3,312
SPOCK2,940.5
SLITRK2,665.6111111
IRGM,76
PGM5,481.4166667
SEMA7A,1060.4
BLOC1S1,1143
SNX1,1469.75
KPNA2,780.1666667
SCD5,1914.75
CSNK1G3,1918.5
PTPN18,1409.5
DEFB123,2204
TGS1,863
CACNG7,339
KIDINS220,489.25
CR1L,1599.375
ACTR1B,586.3333333
FAM20B,954.5
SNIP1,1206
CD22,1209
SREBF1,117.2
GLT8D2,1895.333333
MVB12B,111
ZNF652,2069.428571
DAO,1644.5
PIM2,175
ACO1,390.5
NMNAT1,429.75
ANXA13,739
MAPK13,115.6666667
CMYA5,804.2173913
STARD3NL,272
TJP3,290.8571429
MKNK2,1060.2
AVL9,1057.5
BBS9,1306.666667
TNKS1BP1,941.8235294
PIAS3,2043.25
DDX49,372.75
MIA,2747.25
MKKS,2360.2
FUBP3,674.4
SRSF7,337
HIPK1,1772
NKX3-2,253
GJA3,1366.25
AGTR1,2827.25
MFHAS1,626.75
PTCHD4,653.5
ISLR,997.4285714
GLI4,2395.5
SPAG6,1843.875
IGF2BP2,1864.083333
MEF2D,1402.5
USP3,74
SYBU,884.1333333
BZW1,254
OGFR,760
GPBAR1,2373
SELP,1081.4
LRR1,2099.75
RSPH1,1217.8
SERPINB3,408
SH3RF3,1185
STH,70
KIF26A,39
SAE1,1249.571429
HEXA,1399.75
HIPK3,1274.142857
MT1M,136.75
ATP6AP1,1027
EXOC2,921.1666667
VPS37C,257
MVP,1424.5
IPO11,2975.666667
CD151,420
KYNU,1199
C1QTNF4,34
MGP,95
CRP,1304.5
FOSB,1241.8
MORN4,1138
DYRK3,1153
TSN,1308
TMCC1,1122.777778
ANKRD52,1661
UGT1A9,1453.5
FERMT2,1358.25
TXNIP,1272.6
PRDX4,1074
NYAP2,203.25
ALAS1,1918.5
RABGAP1,1422.375
BCL9,1046.416667
CXCL6,79
YAP1,565.6
IRF5,2733.333333
TUSC2,4759
SDC1,1458.5
LIMCH1,1777
E2F5,120.5
ORC2,823.5555556
UBE4A,1058.555556
HSD17B10,2403
ANGPT2,683.5
TRAF3IP1,1421.6
CHPF,1804.666667
NME7,191.1111111
PARP9,1303.125
STK31,847.75
IQCF1,2243
RALB,1807
HSP90AA1,1728.285714
TBX18,68.55555556
CRIP3,1839.5
TMEFF2,1893
PCDH11X,703.9047619
NR5A2,1416.111111
ARID4A,1993.857143
ERBB4,1089.947368
SLC2A10,454
MALRD1,142
KIAA0513,32
CCR5,78.66666667
KRTAP13-4,807
CHST12,957.5
SPTBN5,1542.5
NCAPG,1184
ZCRB1,831
PLEK2,1935.666667
OR10A4,2417
BRD3,951
RBM3,72
HRAS,1035.857143
BRCA2,690
PTX3,345
TES,296.1666667
NOL6,437.8888889
VPS37B,143
MBP,757.3333333
DLX6,196.3333333
CABIN1,1342.461538
ZNF148,1568.142857
KRTAP12-3,1293.25
RCE1,57.66666667
TSPAN33,2679
GFER,106
PRB4,245
B4GALT1,447.75
